Largura(nm)    n_bloch    kappa_3D(m^-1)
500	2.34834	0
520	2.3483	2137.87
540	2.73933	0
560	2.73933	0
580	2.34903	6099.21
600	2.37381	95572.4
620	2.38801	99470.5
640	2.37383	98841.8
660	2.38393	116194
680	2.4122	1634.84
700	2.42254	11129.5
720	2.42707	61368.6
740	2.44597	8991.62
760	2.34864	2074.99
780	2.46251	2263.63
800	2.47227	2263.63
