Largura(nm)    n_bloch    kappa_3D(m^-1)
500	2.35645	20878.8
520	2.35119	20878.8
540	2.35153	20375.7
560	2.35217	20627.2
580	2.35524	20878.8
600	2.35598	28425.3
620	2.36879	28676.8
640	2.38221	28928.4
660	2.39454	29179.9
680	2.40639	29179.9
700	2.41946	28928.4
720	2.43027	29431.5
740	2.44233	29431.5
760	2.45327	28928.4
780	2.46387	29431.5
800	2.47571	29683
